단속일시,단속원금,단속동,단속장소,위반내용,견인지시
2022-02-02 20:03:00,40000,군자동,서울특별시 광진구 광나루로 381,안전지대,미견인
2022-02-02 20:04:00,40000,군자동,서울특별시 광진구 광나루로 377-2,보도,미견인
2022-02-02 20:12:00,40000,광장동,486-1,버스정류소,미견인
2022-02-02 20:21:00,40000,자양동,서울 광진구 자양동 64-8,교통소통장애,미견인
2022-02-02 20:22:00,40000,자양동,서울 광진구 자양동 64-8,교통소통장애,미견인
2022-02-02 20:31:00,40000,화양동,서울특별시 광진구 능동로 지하 210,교통소통장애,미견인
2022-02-02 20:31:00,40000,화양동,서울특별시 광진구 능동로 지하 210,교통소통장애,미견인
2022-02-02 20:33:00,40000,화양동,서울특별시 광진구 능동로 지하 210,교통소통장애,미견인
2022-02-02 20:34:00,40000,화양동,서울특별시 광진구 능동로 지하 210,교통소통장애,미견인
2022-02-02 20:35:00,40000,화양동,서울특별시 광진구 능동로 지하 210,교통소통장애,미견인
2022-02-02 20:36:00,40000,화양동,서울특별시 광진구 능동로 지하 210,교통소통장애,미견인
2022-02-02 20:38:00,40000,화양동,서울특별시 광진구 능동로 지하 210,교통소통장애,미견인
2022-02-02 20:43:00,40000,화양동,서울특별시 광진구 광나루로 404 차도 코너,도로 모퉁이,미견인
2022-02-02 20:46:00,40000,군자동,서울특별시 광진구 광나루로 404,교통소통장애,미견인
2022-02-02 20:47:00,40000,군자동,서울특별시 광진구 광나루로 404 차도,교통소통장애,미견인
2022-02-02 20:49:00,40000,군자동,서울특별시 광진구 광나루로 389,교통소통장애,미견인
2022-02-02 20:49:00,40000,군자동,서울특별시 광진구 광나루로 389,교통소통장애,미견인
2022-02-02 20:50:00,40000,군자동,서울특별시 광진구 광나루로 389,횡단보도,미견인
2022-02-02 20:50:00,40000,군자동,서울특별시 광진구 광나루로 389,안전지대,미견인
2022-02-02 20:50:00,40000,군자동,서울특별시 광진구 광나루로 404 차도,교통소통장애,미견인
2022-02-02 20:52:00,40000,구의동,서울 광진구 구의동 205-21,교통소통장애,미견인
2022-02-02 20:59:00,40000,구의동,서울특별시 광진구 자양로 106,교통소통장애,미견인
2022-02-02 21:00:00,40000,구의동,서울 광진구 구의동 252-22,교통소통장애,미견인
2022-02-02 22:25:00,10000,광장동,486-1,버스정류소,미견인
2022-02-02 22:46:00,40000,구의동,서울특별시 광진구 아차산로51길 51,횡단보도,미견인
2022-02-02 23:51:00,40000,자양동,서울 광진구 자양동 74-26,교통소통장애,미견인
2022-02-03 00:04:00,40000,중곡동,서울특별시 광진구 영화사로9가길 46,도로 모퉁이,미견인
2022-02-03 00:12:00,40000,중곡동,서울 광진구 중곡동 150-49 통학로,보도,미견인
2022-02-03 00:24:00,40000,중곡동,서울 광진구 중곡동 554-2,보도,미견인
2022-02-03 00:29:00,40000,중곡동,서울 광진구 답십리로 396 (중곡동),보도,미견인
2022-02-03 00:30:00,40000,중곡동,서울특별시 광진구 답십리로 392-1,도로 모퉁이,미견인
2022-02-03 00:31:00,40000,중곡동,서울특별시 광진구 답십리로 392-1,도로 모퉁이,미견인
2022-02-03 05:18:00,40000,중곡동,서울특별시 광진구 능동로50길 36 주차장앞,교통소통장애,미견인
2022-02-03 05:20:00,40000,중곡동,서울특별시 광진구 능동로50길 36 주차장앞,도로 모퉁이,미견인
2022-02-03 06:00:00,40000,중곡동,88-36,보도,미견인
2022-02-03 07:06:00,40000,구의동,현대2단지아파트 앞,버스정류소,미견인
2022-02-03 07:18:00,40000,광장동,서울특별시 광진구 아차산로 544,횡단보도,미견인
2022-02-03 07:18:00,50000,능동,군자역 5번가구할인매장앞,주정차금지(황색실선)구역,미견인
2022-02-03 07:25:00,10000,구의동,서울 광진구 구의동 631-3,교통소통장애,미견인
2022-02-03 07:26:00,40000,자양동,파리바게트 앞,주차금지(황색점선)구역,미견인
2022-02-03 07:27:00,40000,구의동,강변역 1번 출구,주정차금지(황색실선)구역,미견인
2022-02-03 07:37:00,40000,중곡동,MB모터스 옆,교통소통장애,미견인
2022-02-03 08:03:00,120000,자양동,성동초등학교 앞,주정차금지(황색실선)구역,미견인
2022-02-03 08:20:00,40000,구의동,서울 광진구 구의동 668-7,교통소통장애,견인처리
2022-02-03 08:28:00,120000,구의동,서울 광진구 구의동 15-1,교통소통장애,미견인
2022-02-03 08:29:00,120000,중곡동,서울특별시 광진구 천호대로111길 41,교통소통장애,견인처리
2022-02-03 08:30:00,120000,구의동,서울 광진구 구의동 15-1,교통소통장애,견인처리
2022-02-03 08:36:00,120000,중곡동,서울 광진구 중곡동 141-18,보도,견인처리
2022-02-03 08:39:00,120000,자양동,서울 광진구 자양동 705,주차방법위반,견인처리
2022-02-03 08:40:00,50000,구의동,강변역 4번 출구,안전지대,미견인
2022-02-03 08:49:00,120000,중곡동,서울 광진구 중곡동 18-58,주차방법위반,미견인
2022-02-03 08:51:00,120000,광장동,서울특별시 광진구 아차산로70길 61,교통소통장애,미견인
2022-02-03 08:52:00,40000,광장동,서울 광진구 광장동 486-1,교통소통장애,미견인
2022-02-03 08:57:00,40000,자양동,서울특별시 광진구 뚝섬로41길 33,교통소통장애,미견인
2022-02-03 08:58:00,40000,광장동,서울특별시 광진구 아차산로70길 62,교통소통장애,미견인
2022-02-03 08:59:00,120000,자양동,서울특별시 광진구 뚝섬로41길 33,교통소통장애,미견인
2022-02-03 08:59:00,40000,구의동,강변역 1번 출구,주정차금지(황색실선)구역,미견인
2022-02-03 09:01:00,120000,자양동,서울특별시 광진구 뚝섬로 569,교통소통장애,미견인
2022-02-03 09:04:00,40000,중곡동,MB모터스 옆,교통소통장애,미견인
2022-02-03 09:17:00,120000,군자동,노인종합복지관 앞,보도,미견인
2022-02-03 09:23:00,40000,구의동,강변역 1번 출구,주정차금지(황색실선)구역,미견인
2022-02-03 09:36:00,40000,구의동,구의동 웰츠타워 앞,교통소통장애,미견인
2022-02-03 09:41:00,40000,중곡동,중곡문화체육센터 앞,주차금지(황색점선)구역,미견인
2022-02-03 10:03:00,40000,중곡동,MB모터스 옆,주차금지(황색점선)구역,미견인
2022-02-03 10:12:00,40000,광장동,서울특별시 광진구 아차산로 544,교통소통장애,미견인
2022-02-03 10:12:00,40000,광장동,서울특별시 광진구 아차산로 544,교통소통장애,미견인
2022-02-03 10:13:00,40000,중곡동,서울특별시 광진구 용마산로7길 6,교통소통장애,미견인
2022-02-03 10:23:00,40000,구의동,리젠트오피스텔건너편,교통소통장애,미견인
2022-02-03 10:30:00,120000,구의동,아차산로(구의동218-15),주차금지(황색점선)구역,미견인
2022-02-03 10:36:00,40000,광장동,광나루로,주정차금지(황색실선)구역,미견인
2022-02-03 10:36:00,50000,자양동,서울 광진구 자양동 2-7,교통소통장애,미견인
2022-02-03 10:37:00,40000,자양동,서울 광진구 자양동 2-7,교통소통장애,미견인
2022-02-03 10:43:00,40000,중곡동,태양주유소 앞,주차금지(황색점선)구역,미견인
2022-02-03 10:45:00,120000,중곡동,국립정신건강센터 건너편,주차금지(황색점선)구역,미견인
2022-02-03 10:47:00,40000,구의동,광나루로56길,주정차금지(황색실선)구역,미견인
2022-02-03 10:49:00,40000,광장동,아차산로,교통소통장애,미견인
2022-02-03 10:51:00,40000,군자동,서울 광진구 군자동 46-1,교통소통장애,미견인
2022-02-03 11:02:00,80000,자양동,파리바게트 앞(자양동 636-10),소화전,미견인
2022-02-03 11:05:00,40000,구의동,구의동 웰츠타워 앞,주차금지(황색점선)구역,미견인
2022-02-03 11:08:00,40000,구의동,강변역 4번 출구,주정차금지(황색실선)구역,미견인
2022-02-03 11:10:00,40000,자양동,건대역약국 앞,주차금지(황색점선)구역,미견인
2022-02-03 11:11:00,40000,구의동,아차산로,교통소통장애,미견인
2022-02-03 11:17:00,40000,자양동,자양동 동제한의원 앞,교통소통장애,미견인
2022-02-03 11:33:00,40000,중곡동,675,보도,미견인
2022-02-03 11:35:00,40000,중곡동,47-24,보도,미견인
2022-02-03 11:59:00,40000,자양동,자양동 동제한의원 앞,교통소통장애,미견인
2022-02-03 12:04:00,40000,군자동,군자 CGV 앞,주차금지(황색점선)구역,미견인
2022-02-03 12:06:00,40000,화양동,건대입구 3번 출구 앞,주차금지(황색점선)구역,미견인
2022-02-03 12:15:00,40000,구의동,구의동 웰츠타워 앞,주차금지(황색점선)구역,미견인
2022-02-03 12:22:00,40000,구의동,국민은행 앞,주차금지(황색점선)구역,미견인
2022-02-03 12:23:00,40000,자양동,파리바게트 앞,주차금지(황색점선)구역,미견인
2022-02-03 13:24:00,40000,구의동,서울특별시 광진구 아차산로 431,교통소통장애,미견인
2022-02-03 13:24:00,40000,구의동,서울특별시 광진구 아차산로 431,교통소통장애,미견인
2022-02-03 13:29:00,40000,구의동,서울특별시 광진구 구의로 28,도로 모퉁이,미견인
2022-02-03 13:31:00,40000,군자동,서울특별시 광진구 동일로34길 7 가게앞,교통소통장애,견인처리
2022-02-03 13:34:00,40000,화양동,서울 광진구 화양동 17-70,도로 모퉁이,미견인
2022-02-03 13:38:00,40000,화양동,서울특별시 광진구 능동로19길 49,교통소통장애,미견인
2022-02-03 13:39:00,40000,화양동,서울특별시 광진구 능동로19길 41,교통소통장애,미견인
2022-02-03 13:40:00,40000,화양동,서울특별시 광진구 능동로19길 41,교통소통장애,미견인
2022-02-03 13:41:00,40000,화양동,서울특별시 광진구 능동로19길 41,교통소통장애,미견인
2022-02-03 13:42:00,40000,화양동,서울특별시 광진구 능동로19길 41,교통소통장애,미견인
2022-02-03 13:51:00,40000,구의동,강변 스파랜드 앞,주차금지(황색점선)구역,미견인
2022-02-03 13:56:00,40000,구의동,강변 스파랜드 앞,주차금지(황색점선)구역,미견인
2022-02-03 13:58:00,40000,자양동,서울특별시 광진구 자양로 30,교통소통장애,미견인
2022-02-03 13:59:00,40000,자양동,서울특별시 광진구 자양로 30,교통소통장애,미견인
2022-02-03 14:07:00,40000,자양동,동일로20길,보도,미견인
2022-02-03 14:08:00,40000,구의동,구의동 웰츠타워 앞,교통소통장애,미견인
2022-02-03 14:11:00,120000,중곡동,서울 광진구 중곡동 316-3,교통소통장애,미견인
2022-02-03 14:16:00,40000,구의동,강변역 1번 출구,주정차금지(황색실선)구역,미견인
2022-02-03 14:23:00,40000,광장동,모두투어앞,주차금지(황색점선)구역,미견인
2022-02-03 14:27:00,40000,구의동,구의동 웰츠타워 앞,교통소통장애,미견인
2022-02-03 14:28:00,40000,화양동,동일로,보도,미견인
2022-02-03 14:29:00,10000,중곡동,태양주유소 앞,주차금지(황색점선)구역,미견인
2022-02-03 14:30:00,50000,자양동,자양동 동제한의원 앞,주정차금지(황색실선)구역,미견인
2022-02-03 14:34:00,40000,중곡동,서울 광진구 중곡동 453,교통소통장애,미견인
2022-02-03 14:35:00,50000,화양동,건대입구 1번 출구 앞,주차금지(황색점선)구역,미견인
2022-02-03 14:36:00,40000,화양동,아차산로,보도,미견인
2022-02-03 14:40:00,40000,화양동,광나루로,주차금지(황색점선)구역,미견인
2022-02-03 14:50:00,40000,자양동,665-19,보도,미견인
2022-02-03 14:54:00,40000,자양동,553-353,횡단보도,미견인
2022-02-03 14:58:00,120000,군자동,노인종합복지관 앞,보도,미견인
2022-02-03 15:02:00,50000,구의동,구의동 웰츠타워 앞,교통소통장애,미견인
2022-02-03 15:07:00,40000,군자동,군자로,보도,미견인
2022-02-03 15:07:00,40000,군자동,군자로,보도,미견인
2022-02-03 15:08:00,40000,군자동,군자로,주차금지(황색점선)구역,미견인
2022-02-03 15:16:00,40000,군자동,군자로,보도,미견인
2022-02-03 15:34:00,40000,자양동,서울특별시 광진구 자양로13길 47,건널목,미견인
2022-02-03 15:35:00,40000,구의동,서울 광진구 구의동 595,보도,견인처리
2022-02-03 15:40:00,40000,군자동,능동로35길,보도,미견인
2022-02-03 15:40:00,40000,자양동,자양동 동제한의원 앞,교차로,미견인
2022-02-03 15:41:00,40000,구의동,서울특별시 광진구 구의강변로 102,주차방법위반,미견인
2022-02-03 15:42:00,40000,구의동,서울특별시 광진구 구의강변로 102,교통소통장애,미견인
2022-02-03 15:42:00,120000,구의동,서울특별시 광진구 구의강변로 102,교통소통장애,미견인
2022-02-03 15:43:00,40000,구의동,서울특별시 광진구 구의강변로 102,교통소통장애,미견인
2022-02-03 15:43:00,40000,구의동,서울특별시 광진구 구의강변로 102,주차방법위반,미견인
2022-02-03 15:57:00,40000,중곡동,서울특별시 광진구 천호대로 595,보도,미견인
